time_created,screen_name,name,tweet,loca_tion,descrip_tion,verified,followers,source,geo_enabled,retweet_count,truncated,lang,likes
2023-01-15 19:42:00+00:00,RasheedAbolashe,RASHEED means Real Estate ©️,"@Neverstop544 The book “The Millionaire Real Estate Investor"" by Gary Keller is a great resource for learning about different strategies for investing in real estate. 

For movies, try “The Wolf of Wall Street”.  Great movie","Lagos, Nigeria",Passionate about real estate & sharing my journey | Hoping to inspire and educate through my tweets | Building a strong rental portfolio | CEO @renoverhomes,False,306,Twitter for iPhone,True,0,False,en,1
2023-01-15 19:24:54+00:00,Freebornhomes,Oluwafemi l Aristotle of RealEstate💎,"I used to desire the latest:

- iphone 📱
- Clothes 👚
- Sneakers 👟

Now I desire:

- Real Estate 🏡
- Passive Income 💵
- Financial Education 🪙

Let you library cost more than your closet and see where you stands in few years time.","Lekki, Nigeria","Helping millennials secure the future with Real Estate.
Top 10 neighborhood with high Investment potentials in Lagos State 👉 https://t.co/3rXL2vCLXJ",False,230,Twitter for Android,False,0,False,en,0
2023-01-15 18:57:09+00:00,yaqubtadese1,Tadese Yaqub,We are here to give you best services in Real Estate. Kindly patronize us 🙏 https://t.co/kcemcOqMS0,"Lagos, Nigeria",Estate Surveyor and Valuer,False,47,Twitter for Android,False,0,False,en,0
2023-01-15 18:55:59+00:00,Jeremih_Loops,Loops Of Lagos 🇳🇬🇬🇧,May God connect me with genuine friends that’d introduce me to Real Estate and Politics this year 🙏,"Lagos, Nigeria","Entrepreneur with interest in Pubic Relations, Media and Entertainment | CEO VIBERSDEN ENT| Accountant|Chelsea|Lawn Tennis🎾 | DMW/30BG🎙 Jerrysnoop05@gmail.com",False,4412,Twitter for iPhone,True,0,False,en,0
2023-01-15 18:53:19+00:00,ADJ_1Z_GR8,ADJ.,@emmy_jizzy Why does anyone need a tattoo on that part of their bodies. There's real estate to print stuff literally anywhere else.,Abuja.,"- To Develop friendly relations, based on respect for people, and to take other appropriate measures to strengthen Global peace. 😈👿💜",False,521,Twitter for Android,True,0,False,en,0
2023-01-15 18:19:23+00:00,bikywrites,Harrison Prince,"@afthoniahub Afthonia is a brand that helps people grow financially through:
🔅Trading the financial market
 🔅Real estate
🔅Technical skill
...and so on
Follow @afthoniahub for more.","Owerri, Nigeria",Lead content developer @tefemnetwork ||digital marketing consultant @CIHub || lead SEO writer @queeniesagromart ||welfare director @rotafuto,False,22,Twitter for iPhone,False,0,False,en,2
2023-01-15 18:07:27+00:00,SirJarus,Sir J (J9),"I’m into real estate to support middle class &amp; lower upper class Nigerians in their journey to owning homes, while making my own small profits😊

Unfortunately, I don’t hav solution to housing for lower class (only government can do that)

3 ongoing projects, 4th about to start","Lagos, Nigeria","Built Jarus Homes, Jarus FC, JarusHub @jarushomes| Authored 4 books on careers, networking, life, policy & politics. Avid football player. All views personal",False,20443,Twitter for iPhone,True,7,False,en,35
2023-01-15 17:25:49+00:00,BradleyLemen,Bradley Lemen 🍋,"@StayNaughtyy @ImperialHal create other sources of income 😎 that way when numbers aren’t pumping on twitch you have backup it’s creates way to much stress solely relying on income from 1 source.. Invest in stocks, real estate 😎, create a small business or invest in a local one so many options to try out!",VA,investor • dad • @twitch partner • realtor @iconrealestate3 • @honestrentals | https://t.co/fGPN2aGf4M,False,37,Twitter for iPhone,False,0,False,en,0
2023-01-15 17:10:08+00:00,careercornerng,Basmallah Akomolafe,"Our client in the real estate industry located in lekki, lagos is seeking to hire an administrative assistant. The successful candidate must possess an OND,  and have at least one year of experience in an administrative support role. Apply here: https://t.co/caRJiahDQo","Lagos, Nigeria","Recruitment Consultant| Advisory Board Member | Founder & CEO of @careercornerng| SDG 4,8 &17 Advocate| Author",False,299,Twitter for Android,True,0,False,en,1
2023-01-15 16:46:06+00:00,pmonchie,Patrick Monchie,"It is the kand not the building.

MacDonald once asked MBA students what he does for a living. A guy laughed and said we all know you sell burger.
He (MacDonald) laughed and said he was into real estate, putting burger outlet on the property","Abuja, Nigeria","Microcontrollers hobbyist, electronics enthusiast. ICT device sales consultant. foodie. proud husband",False,13,Twitter for Android,False,0,False,en,0
2023-01-15 16:36:16+00:00,Dan_D_Great1,Joseph Daniel,"Though, people can make copies of it but the original image would definitely be your's.  

📌 TYPES OF NFTS
- Artworks
- Collectibles
- Music
- Real estate, etc.","Ibadan, Nigeria",A King & A Priest 🤴🏾🔥|| A forex and Crypto enthusiast 📈💸,False,22,Twitter for Android,False,0,False,en,1
2023-01-15 16:30:18+00:00,Jejeproperties,Jeje Properties,Thanks for following me on Twitter. Check out f my Facebook Page to see what I'm up to! #property #Realtor #Real Estate Consultancy https://t.co/bX5M7jvmmB,"Lagos, Nigeria","RC: 2782976
Real Estate
We provide diverse real estate solutions.
Property MGT/Consultancy/Design/Build/Rent/Sell
Contact: +2348063337234
IG: @jejeproperties",False,2586,IFTTT,True,0,False,en,0
2023-01-15 16:19:37+00:00,LilianErnest3,Lilian Ernest,"And this is an alert to those who are still procrastinating to own a peice of real estate in the Ibeju-Lekki axis and the Epe corridors.

As you can see, development is already at their doorstep👍

The more you delay, the narrower it becomes to own a piece in these axis‼️",Lagos Nigeria,Jovial😍 I’m a Real Estate Consultant IG; lily_realty | A caterer IG:lilycakeolicious | A skincare expert @ng.oriflame | French tutor| Unilag | PeterObi,False,1187,Twitter for iPhone,False,0,False,en,0
2023-01-15 16:19:35+00:00,LilianErnest3,Lilian Ernest,"Surely, this is great news for real estate investors that own any piece of property within the Ibeju-Lekki axis and in the Epe Corridors as it brings about huge returns on investments😊🤝",Lagos Nigeria,Jovial😍 I’m a Real Estate Consultant IG; lily_realty | A caterer IG:lilycakeolicious | A skincare expert @ng.oriflame | French tutor| Unilag | PeterObi,False,1187,Twitter for iPhone,False,0,False,en,0
2023-01-15 16:13:26+00:00,estateinlagos,Estate In Lagos,@IAmSteveHarvey Real Estate,"Lagos, Nigeria",What's up Lagos?,False,101,Twitter for Android,False,0,False,es,0
2023-01-15 16:13:25+00:00,onyedikachi_,onyedikachi💡,@YonahWeiss Invest in real estate still,"Lagos, Nigeria","God fearing
Serial Entrepreneur • Six Brothers 
Property Management •
 Promise kept.",False,291,Twitter Web App,True,0,False,en,2
2023-01-15 15:55:55+00:00,oluchukwu1716,The Brown Realtor,Real Estate Is Soliddddddd! 🏡,"Lagos, Nigeria",||Realtor || Human Nutritionist ||Entrepreneur 💞,False,241,Twitter Web App,True,0,False,en,0
2023-01-15 15:36:34+00:00,AmakaOdukwu,Amaka,"@Naija_PR The future city of epe in Lagos state.         Don’t miss out on this offer and opportunity .....real estate investment, you will never regret💯
WhatsApp and call for more information 09060388905
08147743541 https://t.co/01c9JB60si",Nigeria,Amy’s emporium 🌹🌹 *sapiosexual* D Real estates 🏡 melanin• deal on lingerie 👙female thrifts 👔and female bag👜🌹Aspiring to live life to the fullest😩🥰🥰.,False,184,Twitter for iPhone,True,0,False,en,0
2023-01-15 15:30:44+00:00,onyedikachi_,onyedikachi💡,@TheFrugalFIGuy Real Estate 100×,"Lagos, Nigeria","God fearing
Serial Entrepreneur • Six Brothers 
Property Management •
 Promise kept.",False,291,Twitter Web App,True,0,False,es,1
2023-01-15 15:22:34+00:00,IghoDanfred,Danfred,"This can only happen in real estate

🔥Within the space of  2 years, this property rose from N950k to N5m

🔥 Still selling Land &amp; Houses 

☎️For more info &amp; free inspection, Pls call or WhatsApp now https://t.co/ucwRNOeJdx

👍Visit &amp; Like Our FB Page: https://t.co/9ALOT5EWar https://t.co/IXQUFDLykD","Lagos, Nigeria","Danfred Real-World Links. 

We Are a Detailed Real Estate Business Consultant. 

We Major in Sales of Homes & Landed Properties.",False,47,Twitter for Android,False,0,False,en,0
2023-01-15 15:07:35+00:00,nazylee_combos,Commissioner of Vawulence,@bolajiayo You no get shishi to buy land mumu. Okay how many lands have u bought in the SW as real estate guru wey u be. Werey!,Nigeria,"SEO
Blogger
Song writer
Music
Let's take back our country 
POssibility
Perseverance
Never give up",False,379,Twitter for iPhone,True,0,False,en,0
2023-01-15 15:04:31+00:00,Otunba_Pumba1,Dagunduro O Samuel,"@dayoisrael I will deliver my household, my street, estate and can do more if giving the opportunity🔥🔥🔥your real estate professional","Lagos, Nigeria","Founder/CEO of Dasehill investment, Real Estate Broker, Security expert, supplier of building materials, shorlet manager, digital farmer and investment banker",False,69,Twitter for iPhone,False,1,False,en,1
2023-01-15 15:01:37+00:00,mikelomaa,Mikelomaa,Construction/real estate Journalism: Exact steps to buy a real estate property from a real estate firm in Nigeria https://t.co/AiUYdwqJfL,University Of Lagos ,"I am on a journey to be a construction journalist. I wish to document everything about construction. 

What else do you expect from a builder who likes writing?",False,116,Substack,False,0,False,en,2
2023-01-15 14:54:57+00:00,onyedikachi_,onyedikachi💡,To invest in real estate is greater than stock cash in the bank.,"Lagos, Nigeria","God fearing
Serial Entrepreneur • Six Brothers 
Property Management •
 Promise kept.",False,291,Twitter Web App,True,0,False,en,0
2023-01-15 14:54:03+00:00,OyekanAbdul,Abdul Oyekan,"“Real estate, Blockchain and AI” by Abdul-Jabbar Oyekan
https://t.co/RPPZvgIqWl #realestate #blockchain #ai #tokenization #finance #circulareconomy https://t.co/uuV9aDRy4b",Nigeria,Growing,False,67,Twitter for iPhone,False,0,False,ro,3
2023-01-15 14:48:55+00:00,ModeMenMagazine,ModeMenMag,"https://t.co/BFPxZmiXA6

Real Estate..... The Real Deal.","Lagos, Nigeria.","Nigeria’s number one men’s lifestyle Magazine, launched 16 years ago for the Urban, Trendy, Well traveled and aspirational African man.",False,1457,Twitter for Android,False,0,False,en,0
2023-01-15 14:48:38+00:00,ModeMenMagazine,ModeMenMag,"https://t.co/BFPxZmjvpE

Real Estate..... The Real Deal.","Lagos, Nigeria.","Nigeria’s number one men’s lifestyle Magazine, launched 16 years ago for the Urban, Trendy, Well traveled and aspirational African man.",False,1457,Twitter for Android,False,0,False,en,0
2023-01-15 13:40:01+00:00,itsfuntobrowse,olajide Oyekunle,"@UthmanTochukwu Telling you the real estate in most parts of Abuja do not have intrinsic value. They're mostly projects of public fund looters, but the purchasing power parity of the bulk of inhabitants is dissapointedly low...what you get are empty estates upandan","Lagos, Nigeria",,False,22,Twitter for Android,True,1,False,en,1
2023-01-15 13:39:44+00:00,iu_iworld,IG: @iUnique_iWorld,"So it's natural for people to migrate to where is happening, now that Abuja is the F.C.T, almost all the lagos big boys now have mansions here. But to be Frank as a yoruba man I have seen more real estate owned by Igbo's than yoruba's in both lagos and Abuja.",Federal Capital Territory ,"Impact unique integrated world limited is a registered legal entity with CAMA, our aim is to discover, empower & promote Nig youths.
 ✉contactiuiworld@gmail.com",False,90,Twitter for Android,False,0,False,en,0
2023-01-15 13:29:53+00:00,RasheedAbolashe,RASHEED means Real Estate ©️,"@TD_Investor Real estate all day long.  I’ll rather put my money where I can see and touch it , and not on some numbers on a computer screen, controlled by evil masterminds.","Lagos, Nigeria",Passionate about real estate & sharing my journey | Hoping to inspire and educate through my tweets | Building a strong rental portfolio | CEO @renoverhomes,False,306,Twitter for iPhone,True,0,False,en,0
2023-01-15 13:23:57+00:00,CinTosisFavour,Cintosis Chinweoke,"HomLand real estate has plans for the future and wants you to be part of it. Affordable Lands in good sites.

Landmark 
💌CBN Headquarters 
💌Police Housing Estate 
💌The Resident Doctors Quarter
💌International Ultra Modern Market…. https://t.co/UdpVL97S3n","Anambra State,Nigeria","OBIDIENT and YUSFUL! 
Bsc. Microbiology
Real Estate broker with Homland properties solution Ltd.
CR7,Gunners,
Child of God
ofonakaragodsfavour1@gmail.com",False,722,Twitter Web App,True,0,False,en,0
2023-01-15 13:19:53+00:00,Designer234567,OLASUNKANMI AYOMIDE,@jobosonchisa Only God knows the number of honga banners and real estate brand banners I don snap laidis.,"Osogbo, Osun State, Nigeria","Brand and marketing designer, I help solopreneurs, start-ups and marketing agencies represent & promote what they offer through problem solving designs.",False,42,Twitter for Android,False,0,False,en,0
2023-01-15 13:08:02+00:00,YO_EXCELLENCY,Live Wire 🔌,"What's at stake for you and what's in it for me?
Make these clear to me and you may get some consideration on the premium i charge for my services! 

Like Real Estate and Gold Clear communication always appreciates in stock value.","Lagos, Nigeria",I wanna help people believe in themselves,False,1558,Twitter for Android,True,0,False,en,0
2023-01-15 13:00:31+00:00,whalihyyah,1️⃣Go-to Lagos Realtor,"@AvigailLaing I'm Waliyah, a real estate consultant.

I give sustainable advices to potential real estate investors.

I can help you build your wealth by providing you a resourceful estate that aligns with your budget.

I'll love to help you build your wealth.
Let me know your budget.","Lagos, Nigeria","• Your 1️⃣Go-to Lagos realtor🏠 • Head, Lgance Realty •  Offers top-notch advices to real estate investors in earning 100% ROI on their investments",False,14,Twitter for Android,True,0,False,en,1
2023-01-15 12:46:29+00:00,Nairametrics,Nairametrics,Real estate trends to watch out for in 2023 - https://t.co/DDwtodPyNc https://t.co/INhAc4dALV,Nigeria,"Business News | Stock Market | Money Market | Cryptos | Financial Literacy | SME |
Inquiries: outreach@nairametrics.com FB/IG/Twitter/LinkedIn: Nairametrics",True,152187,Nairametrics,True,0,False,en,2
2023-01-15 12:25:58+00:00,FelzRichking,Nnunu ocha🕊️,@manuelchigozie @praiseakinlami Are you into real estate?,Nigeria,"🕊️Ada Chukwu
🕊️Ada Amara
🕊️Ada Nneya
🕊️Ada Igbo
🥼 Scientist in study
💹 Sales consultant
👩🏽‍💻Affliate marketer",False,142,Twitter for Android,False,0,False,en,0
2023-01-15 12:20:28+00:00,AkereleTobi6,Akerele Tobi,Investing in real estate can be a great way to secure your financial future. 🤩 Start researching now and make this weekend count! 💪 #InvestmentGoals #RealEstate,Nigeria,"Young Real estate investor, CEO of Gidi Estate investment limited. Also love teaching young Realtors how to grow.",False,229,Twitter for Android,False,0,False,en,0
2023-01-15 12:20:05+00:00,Gidirealestate,Gidi Real Estate,Invest in real estate this weekend! 🔑 You can never go wrong with a solid real estate investment 🏡 💰 #FinancialSuccess #RealEstate,"Lagos, Nigeria",We are here to help you get best deals in lands and estate in Nigeria.,False,318,Twitter for Android,False,0,False,en,0
2023-01-15 12:19:46+00:00,henryplanet1,henryplanet #barcardijos,"Invest in Jos 
Invest in Jos
Invest in Jos
Invest in Jos
Invest in Agriculture, real estate, hospitality, manufacturing consumer goods, healthcare, construction, e.t.c

The weather is perfect, the lands are fertile, the people are great, the potentials here are enormous.","Abuja, Nigeria","model and Jack of few trade 
A PLUG
follow on Instagram @henryplanet1",False,144,Twitter for Android,True,0,False,en,0
2023-01-15 12:19:14+00:00,ekobeachcity,EKO BEACH CITY,"Investing in real estate is a smart move! 🤑 With savings, you can buy a home 🏡 or rental 🏘️ property and start building your future 🧐 #reinvestment #financialfreedom 🤩","Lekki, Nigeria","Nigeria's First All in 1
- Ocean View
- Solar Powered 24/7 Electricity
- Golf Course | Green Life
- Luxury & Residential City",False,1206,Twitter for Android,False,1,False,en,2
2023-01-15 11:50:05+00:00,murtala_AK,murtala AKⓂ️,@FS_Yusuf_ Better tied such money on real estate than left in the bank.,Nigeria,media communicator,False,2626,Twitter for Android,False,0,False,en,0
2023-01-15 11:33:49+00:00,pristyno,Nelson Oshodi,"Never underestimate any platform.

Currently running a campaign for a real estate company targeting HNI, guess where the conversions are coming from?

Fcbk audience network.

I most time remove audience netwrk frm campaigns just to minimize spent, lesson learnt

Time to Optimize.",Nigeria,I help companies enhance their visibility online| Digital Marketing Pro | Run an online store for tees & slippers| https://t.co/amQOOVV1O4 #Operagang,False,1600,Twitter Web App,True,0,False,en,0
2023-01-15 11:18:46+00:00,olatunb76781536,Realtor Oladayo,Survey plan is very important in real estate transactions as it also show ownership of a landed property.,"Lagos, Nigeria","I help people spend their money wisely.
https://t.co/1WQc92zpeD",False,146,Twitter for Android,False,0,False,en,0
2023-01-15 10:52:06+00:00,Jos_realEstates,Gavi_Properties,@PremiumTimesng You guys are so obsessed with Peter Obi even to the point of publishing an old story. But investigate @officialABAT and tell us whether he inherited his wealth from 'great real estate'  as he said has become difficult,"Jos, Nigeria",Properties | Real Estate | Consultancy | 07012649902,False,45,Twitter for Android,False,0,False,en,6
2023-01-15 10:46:20+00:00,sgvonline,SG,"One key to successful investing is diversification, spreading your money across different types of investments such as stocks, bonds, real estate, and alternative investments. 

This can help to reduce risk and increase the chances of earning a higher return on your investment.","Lagos, Nigeria",If Men Were God ™️,False,3,Twitter for iPhone,False,0,False,en,0
2023-01-15 10:44:51+00:00,ChurchMissiona1,G-7 Anwo Group International ®,"Think Real Estate,Think of Bonjour Bonsoir Properties ®🏠🏠🏠🏠 https://t.co/m2AcTlbRbQ","Abuja, Nigeria","Entrepreneur.
Our Services:
Real Estate, Construction, Design, Infrastructure,Consultant,General Contractor, Imports & Exports, Automobile, NGO etc.",False,276,Twitter for Android,False,0,False,en,0
2023-01-15 10:42:20+00:00,ChurchMissiona1,G-7 Anwo Group International ®,"Think Real Estate,Think of Bonjour Bonsoir Properties ®🏠🏠🏠🏠 https://t.co/dYgIUTzsiz","Abuja, Nigeria","Entrepreneur.
Our Services:
Real Estate, Construction, Design, Infrastructure,Consultant,General Contractor, Imports & Exports, Automobile, NGO etc.",False,276,Twitter for Android,False,0,False,en,0
2023-01-15 10:42:09+00:00,ChurchMissiona1,G-7 Anwo Group International ®,"Think Real Estate,Think of Bonjour Bonsoir Properties ®🏠🏠🏠🏠 https://t.co/ZRlnpFRN0C","Abuja, Nigeria","Entrepreneur.
Our Services:
Real Estate, Construction, Design, Infrastructure,Consultant,General Contractor, Imports & Exports, Automobile, NGO etc.",False,276,Twitter for Android,False,0,False,en,0
2023-01-15 10:41:57+00:00,ChurchMissiona1,G-7 Anwo Group International ®,"Think Real Estate,Think of Bonjour Bonsoir Properties ®🏠🏠🏠🏠 https://t.co/2L2uzbcBgP","Abuja, Nigeria","Entrepreneur.
Our Services:
Real Estate, Construction, Design, Infrastructure,Consultant,General Contractor, Imports & Exports, Automobile, NGO etc.",False,276,Twitter for Android,False,0,False,en,0
2023-01-15 10:41:38+00:00,ChurchMissiona1,G-7 Anwo Group International ®,"Think Real Estate,Think of Bonjour Bonsoir Properties ®🏠🏠🏠🏠 https://t.co/L2quDFYVll","Abuja, Nigeria","Entrepreneur.
Our Services:
Real Estate, Construction, Design, Infrastructure,Consultant,General Contractor, Imports & Exports, Automobile, NGO etc.",False,276,Twitter for Android,False,0,False,en,0
2023-01-15 10:41:20+00:00,ChurchMissiona1,G-7 Anwo Group International ®,"Think Real Estate,Think of Bonjour Bonsoir Properties ®🏠🏠🏠🏠 https://t.co/hyEODS7kI5","Abuja, Nigeria","Entrepreneur.
Our Services:
Real Estate, Construction, Design, Infrastructure,Consultant,General Contractor, Imports & Exports, Automobile, NGO etc.",False,276,Twitter for Android,False,0,False,en,0
2023-01-15 10:41:06+00:00,ChurchMissiona1,G-7 Anwo Group International ®,"Think Real Estate,Think of Bonjour Bonsoir Properties ®🏠🏠🏠🏠 https://t.co/BU1DELvajb","Abuja, Nigeria","Entrepreneur.
Our Services:
Real Estate, Construction, Design, Infrastructure,Consultant,General Contractor, Imports & Exports, Automobile, NGO etc.",False,276,Twitter for Android,False,0,False,en,0
2023-01-15 10:40:47+00:00,ChurchMissiona1,G-7 Anwo Group International ®,"Think Real Estate,Think of Bonjour Bonsoir Properties ®🏠🏠🏠🏠 https://t.co/i0cn5QO6Ql","Abuja, Nigeria","Entrepreneur.
Our Services:
Real Estate, Construction, Design, Infrastructure,Consultant,General Contractor, Imports & Exports, Automobile, NGO etc.",False,276,Twitter for Android,False,0,False,en,0
2023-01-15 10:39:43+00:00,ChurchMissiona1,G-7 Anwo Group International ®,Contact us for your Real Estate Business now at Bonjour Bonsoir Properties ®🏚️🏠🏠🏚️🏚️🏠🏠 https://t.co/A4VP2zSTUb,"Abuja, Nigeria","Entrepreneur.
Our Services:
Real Estate, Construction, Design, Infrastructure,Consultant,General Contractor, Imports & Exports, Automobile, NGO etc.",False,276,Twitter for Android,False,0,False,en,0
2023-01-15 10:38:19+00:00,ChurchMissiona1,G-7 Anwo Group International ®,"Think Real Estate, Think of Bonjour Bonsoir Properties ®🏠 https://t.co/sYxrHfC4w9","Abuja, Nigeria","Entrepreneur.
Our Services:
Real Estate, Construction, Design, Infrastructure,Consultant,General Contractor, Imports & Exports, Automobile, NGO etc.",False,276,Twitter for Android,False,0,False,en,0
2023-01-15 10:36:57+00:00,ChurchMissiona1,G-7 Anwo Group International ®,Contact us for your Real Estate related matters today. https://t.co/gOk2rYv8ht,"Abuja, Nigeria","Entrepreneur.
Our Services:
Real Estate, Construction, Design, Infrastructure,Consultant,General Contractor, Imports & Exports, Automobile, NGO etc.",False,276,Twitter for Android,False,0,False,en,2
2023-01-15 10:27:07+00:00,johnolisa_,John Olisa,"@TheRuqayyah Ohhh. Chaiii. 
Would have been nice if it was a tech company or so.

But I guess your course of study is related to real estate or something.","Lagos, Nigeria","Product design.
Business. 
Basketball.",False,1840,Twitter for Android,True,0,False,en,1
2023-01-15 10:21:19+00:00,Callme_edris,Ayo West,@iamhenryhandsum @Ekitipikin What's your definition of real estate??,"Ado Ekiti, Nigeria","Jsyk, there are a lot of cyber-attacks or unauthorized access nowadays. 
Don't click any links or give out your bank details via phone call. Stay Safe!!",False,506,Twitter for Android,False,0,False,en,1
2023-01-15 10:21:14+00:00,TheRuqayyah,Design Queen 👩‍💻❤️✨,@johnolisa_ Real estate is not done remotely,"Lagos, Nigeria",Product Designer | #spaceshost | Building my life ❤️,False,19520,Twitter for iPhone,True,0,False,en,2
